"","Raumordnungsregion Nr","Raumordnungsregion","Jahr","Bundesland","Bevoelkerung","GISD_Score","TS_Bildung_adj","TS_Einkommen_adj","TS_Arbeitswelt_adj","GISD_5","GISD_10","GISD_k"
"1130","601","Mittelhessen",2007,"Hessen",1045807,0.5396,0.625329106949943,0.4442600339351,0.406939926854866,3,5,2
"1131","601","Mittelhessen",2008,"Hessen",1045807,0.496014,0.581233166490505,0.416584241327876,0.396856537628359,2,4,2
"1132","601","Mittelhessen",2009,"Hessen",1045807,0.483946,0.557820320781187,0.411328733373081,0.402861335751892,2,4,2
"1133","601","Mittelhessen",2010,"Hessen",1045807,0.464131,0.533744257538878,0.413725674535244,0.387327997011071,2,4,2
"1134","601","Mittelhessen",2011,"Hessen",1045807,0.431435,0.520420593250643,0.396125776229293,0.356847018594543,2,4,2
"1135","601","Mittelhessen",2012,"Hessen",1045807,0.40995,0.501571415141752,0.388334531827225,0.343138533609441,2,4,2
"1136","601","Mittelhessen",2013,"Hessen",1045807,0.393098,0.490448069975433,0.381515444067815,0.329431353398301,3,5,2
"1137","601","Mittelhessen",2014,"Hessen",1045807,0.370104,0.473041900200316,0.371930753732154,0.31324007777136,3,5,2
"1138","601","Mittelhessen",2015,"Hessen",1045807,0.357978,0.4716730758542,0.365938620280126,0.297827360223258,3,5,2
"1139","601","Mittelhessen",2016,"Hessen",1045807,0.350729,0.488150521280804,0.355376071186643,0.278297956313273,3,5,2
"1140","601","Mittelhessen",2017,"Hessen",1045807,0.327524,0.477863426500364,0.340568946364968,0.259812819548051,2,4,2
"1141","602","Nordhessen",1998,"Hessen",876521,0.766692,0.7461511820575,0.616977187145975,0.539886068160084,3,6,2
"1142","602","Nordhessen",1999,"Hessen",876521,0.742137,0.738544776601439,0.598345638489116,0.520008977729017,3,6,2
"1143","602","Nordhessen",2000,"Hessen",876521,0.730689,0.783489933377884,0.576419769369113,0.475491316761406,4,7,2
"1144","602","Nordhessen",2001,"Hessen",876521,0.662962,0.745357002271994,0.516237669470415,0.446612451925841,3,6,2
"1145","602","Nordhessen",2002,"Hessen",876521,0.647128,0.720377930463504,0.514389797315816,0.4437026862747,3,6,2
"1146","602","Nordhessen",2003,"Hessen",876521,0.655611,0.739086858419287,0.510460112944693,0.444855004877392,3,6,2
"1147","602","Nordhessen",2004,"Hessen",876521,0.637441,0.713383442221342,0.497115479244204,0.449779572133524,3,6,2
"1148","602","Nordhessen",2005,"Hessen",876521,0.637751,0.679501788470489,0.506732224988901,0.474625886776552,3,6,2
"1149","602","Nordhessen",2006,"Hessen",876521,0.620029,0.675531149733175,0.501770017076758,0.450277476627824,3,6,2
"1150","602","Nordhessen",2007,"Hessen",876521,0.589829,0.667683736966946,0.490856090807084,0.412321203735459,3,6,2
"1151","602","Nordhessen",2008,"Hessen",876521,0.529571,0.59275167599778,0.464450667151823,0.400492521105576,3,5,2
"1152","602","Nordhessen",2009,"Hessen",876521,0.526502,0.586568448720141,0.461191271121751,0.404172699121072,3,6,2
"1153","602","Nordhessen",2010,"Hessen",876521,0.50219,0.56988791266039,0.460431435221333,0.375954002268421,3,6,2
"1154","602","Nordhessen",2011,"Hessen",876521,0.464751,0.547803314058932,0.44391359341605,0.344244325059654,3,6,2
"1155","602","Nordhessen",2012,"Hessen",876521,0.453738,0.550181938807071,0.438310801947627,0.326786063812869,3,6,2
"1156","602","Nordhessen",2013,"Hessen",876521,0.427078,0.520517110995074,0.432967136712074,0.311726763966247,3,6,2
"1157","602","Nordhessen",2014,"Hessen",876521,0.403674,0.500135173371103,0.424236549795032,0.29688553645967,3,6,2
"1158","602","Nordhessen",2015,"Hessen",876521,0.38025,0.483000846532665,0.414651840269289,0.279613979288585,3,6,2
"1159","602","Nordhessen",2016,"Hessen",876521,0.378192,0.502990656781744,0.407147264708057,0.263262985002572,3,6,2
"1160","602","Nordhessen",2017,"Hessen",876521,0.344758,0.484214423055857,0.389119311322337,0.23727797688971,3,5,2
"1161","603","Osthessen",1998,"Hessen",342884,0.711439,0.719139030810333,0.563164526710344,0.516945509114704,2,4,2
"1162","603","Osthessen",1999,"Hessen",342884,0.691363,0.720550857620761,0.544078831443107,0.496914302474019,2,4,2
"1163","603","Osthessen",2000,"Hessen",342884,0.669686,0.744969275350851,0.525481362936507,0.450385188346344,3,5,2
"1164","603","Osthessen",2001,"Hessen",342884,0.620726,0.749626080257488,0.464681805246485,0.414579486040398,3,5,2
"1165","603","Osthessen",2002,"Hessen",342884,0.58023,0.673077026247179,0.466202785782908,0.413554496290159,2,3,2
"1166","603","Osthessen",2003,"Hessen",342884,0.585412,0.67822829635903,0.468842475955692,0.415496229437618,2,4,2
"1167","603","Osthessen",2004,"Hessen",342884,0.584455,0.675802698877054,0.467483963706905,0.417482144657848,2,4,2
"1168","603","Osthessen",2005,"Hessen",342884,0.565258,0.628779718454218,0.467976545309367,0.427960097934009,2,4,2
"1169","603","Osthessen",2006,"Hessen",342884,0.551047,0.639073002318206,0.454968635491883,0.403986187440367,2,4,2
"1170","603","Osthessen",2007,"Hessen",342884,0.523746,0.631631667939335,0.438144043525733,0.376979963123361,2,4,2
"1171","603","Osthessen",2008,"Hessen",342884,0.473211,0.560975365454037,0.41261183249012,0.378262326201524,2,4,2
"1172","603","Osthessen",2009,"Hessen",342884,0.478338,0.565385478966676,0.410782347467958,0.385309668956017,2,4,2
"1173","603","Osthessen",2010,"Hessen",342884,0.449474,0.539988148486618,0.408921258782966,0.358360958253414,2,4,2
"1174","603","Osthessen",2011,"Hessen",342884,0.402942,0.503092215987941,0.394904155767221,0.321885434213219,2,4,2
"1175","603","Osthessen",2012,"Hessen",342884,0.399911,0.523084035336933,0.385374755293958,0.305731577060253,2,4,2
"1176","603","Osthessen",2013,"Hessen",342884,0.370697,0.498383303695435,0.376354848470685,0.284587685858679,2,4,2
"1177","603","Osthessen",2014,"Hessen",342884,0.342086,0.473383628234814,0.363969853460477,0.268240758090087,2,4,2
"1178","603","Osthessen",2015,"Hessen",342884,0.335352,0.484497501303799,0.357840192828187,0.250608401241327,2,4,2
"1179","603","Osthessen",2016,"Hessen",342884,0.326943,0.497513065723182,0.347499957972936,0.23214176236821,2,4,2
"1180","603","Osthessen",2017,"Hessen",342884,0.299057,0.482406991881137,0.331067212940042,0.211309149159205,2,3,2
"1181","604","Rhein-Main",1998,"Hessen",2886968,0.640848,0.691706631359028,0.526452318388641,0.448516574691322,1,1,1
"1182","604","Rhein-Main",1999,"Hessen",2886968,0.624235,0.706130007347134,0.50578016144967,0.423566524721238,1,2,1
"1183","604","Rhein-Main",2000,"Hessen",2886968,0.585859,0.693475699182327,0.474235691467371,0.395693311635492,1,1,1
"1184","604","Rhein-Main",2001,"Hessen",2886968,0.509753,0.656848446882182,0.417498275315577,0.346130281235219,1,1,1
"1185","604","Rhein-Main",2002,"Hessen",2886968,0.499065,0.635891465025068,0.417586744423117,0.34692582996562,1,1,1
"1186","604","Rhein-Main",2003,"Hessen",2886968,0.498991,0.62315979468469,0.416228415543264,0.360877786529809,1,1,1
"1187","604","Rhein-Main",2004,"Hessen",2886968,0.485359,0.592931792475089,0.411285703324471,0.370445610989655,1,1,1
"1188","604","Rhein-Main",2005,"Hessen",2886968,0.486835,0.571520988139916,0.418662073712174,0.387252789670337,1,1,1
"1189","604","Rhein-Main",2006,"Hessen",2886968,0.463914,0.546896193338735,0.409322058343375,0.378170935014182,1,1,1
"1190","604","Rhein-Main",2007,"Hessen",2886968,0.437271,0.531228025107442,0.404361421624681,0.348764340992945,1,1,1
"1191","604","Rhein-Main",2008,"Hessen",2886968,0.380271,0.480507914704273,0.381390428749917,0.315407496367043,1,1,1
"1192","604","Rhein-Main",2009,"Hessen",2886968,0.370576,0.467197396617816,0.373255870122973,0.318645937384747,1,1,1
"1193","604","Rhein-Main",2010,"Hessen",2886968,0.345699,0.42467635677773,0.377058429573964,0.31064362566618,1,1,1
"1194","604","Rhein-Main",2011,"Hessen",2886968,0.303088,0.387926147902646,0.359771606292222,0.284655742560885,1,1,1
"1195","604","Rhein-Main",2012,"Hessen",2886968,0.286216,0.379134257795214,0.350192723515819,0.271341685654398,1,1,1
"1196","604","Rhein-Main",2013,"Hessen",2886968,0.269247,0.358816360206408,0.349364697666085,0.260618622702544,1,1,1
"1197","604","Rhein-Main",2014,"Hessen",2886968,0.235175,0.318151813963678,0.339902808618378,0.246756411679056,1,1,1
"1198","604","Rhein-Main",2015,"Hessen",2886968,0.213809,0.307910049877054,0.328890955394867,0.227885288873304,1,1,1
"1199","604","Rhein-Main",2016,"Hessen",2886968,0.206366,0.319563335467126,0.322453188261083,0.208691461346462,1,1,1
"1200","604","Rhein-Main",2017,"Hessen",2886968,0.175689,0.295045724076917,0.30799858780054,0.190051697240584,1,1,1
"1201","605","Starkenburg",1998,"Hessen",1091082,0.647848,0.683169541691143,0.528947744211886,0.467706127711312,1,2,1
"1202","605","Starkenburg",1999,"Hessen",1091082,0.636665,0.703790627606828,0.508684326256965,0.446345292908534,1,2,1
"1203","605","Starkenburg",2000,"Hessen",1091082,0.606802,0.714387651598449,0.481919826852351,0.406428732104164,1,2,1
"1204","605","Starkenburg",2001,"Hessen",1091082,0.538887,0.691639590512554,0.425221330157547,0.358330112383172,1,2,1
"1205","605","Starkenburg",2002,"Hessen",1091082,0.518198,0.651913852819572,0.426084206619609,0.358338002425633,1,1,1
"1206","605","Starkenburg",2003,"Hessen",1091082,0.515328,0.63975497880275,0.421351891955446,0.369839260741448,1,2,1
"1207","605","Starkenburg",2004,"Hessen",1091082,0.510447,0.616939701688144,0.423906665592627,0.380933950870279,1,2,1
"1208","605","Starkenburg",2005,"Hessen",1091082,0.514856,0.603726072140984,0.428355423046766,0.397979281618624,1,2,1
"1209","605","Starkenburg",2006,"Hessen",1091082,0.492341,0.572585457909324,0.420814782128417,0.394375235708565,1,2,1
"1210","605","Starkenburg",2007,"Hessen",1091082,0.461421,0.560380656291943,0.40508328168127,0.364244346649055,1,2,1
"1211","605","Starkenburg",2008,"Hessen",1091082,0.42923,0.546208166828357,0.381335348401245,0.341708344783999,1,2,1
"1212","605","Starkenburg",2009,"Hessen",1091082,0.412907,0.525157174634368,0.370546887013842,0.342893043380659,1,2,1
"1213","605","Starkenburg",2010,"Hessen",1091082,0.392381,0.494261605414587,0.373061086604664,0.332725848801433,1,2,1
"1214","605","Starkenburg",2011,"Hessen",1091082,0.362344,0.475974805185709,0.359419899360398,0.308244559089301,1,2,1
"1215","605","Starkenburg",2012,"Hessen",1091082,0.3402,0.455911329579602,0.349554749736816,0.296586025647794,1,2,1
"1216","605","Starkenburg",2013,"Hessen",1091082,0.318413,0.429078131066489,0.344753736401989,0.28730245872909,1,2,1
"1217","605","Starkenburg",2014,"Hessen",1091082,0.296951,0.413675397326399,0.333795084493846,0.273357346776063,1,2,1
"1218","605","Starkenburg",2015,"Hessen",1091082,0.278154,0.399693219947548,0.328853003737617,0.256980486371113,1,2,1
"1219","605","Starkenburg",2016,"Hessen",1091082,0.265484,0.403451933586616,0.321365940347261,0.236915416008897,1,2,1
"1220","605","Starkenburg",2017,"Hessen",1091082,0.234643,0.379561848611069,0.306725450085273,0.217525947999459,1,2,1
"1221","701","Mittelrhein-Westerwald",1998,"Rheinland-Pfalz",1254778,0.765585,0.784556865244113,0.575885591576144,0.540494206127784,3,6,2
"1222","701","Mittelrhein-Westerwald",1999,"Rheinland-Pfalz",1254778,0.743443,0.777327468528133,0.558725260952131,0.523299990297851,3,6,2
"1223","701","Mittelrhein-Westerwald",2000,"Rheinland-Pfalz",1254778,0.711239,0.77576311095117,0.541040475816853,0.482069147960745,3,6,2
"1224","701","Mittelrhein-Westerwald",2001,"Rheinland-Pfalz",1254778,0.664865,0.751170570482849,0.50605945129597,0.454551682690921,3,6,2
"1225","701","Mittelrhein-Westerwald",2002,"Rheinland-Pfalz",1254778,0.665422,0.747773173895995,0.504443093640891,0.460610747018554,3,6,2
"1226","701","Mittelrhein-Westerwald",2003,"Rheinland-Pfalz",1254778,0.66219,0.742080414841642,0.495228477271853,0.469447740554277,3,6,2
"1227","701","Mittelrhein-Westerwald",2004,"Rheinland-Pfalz",1254778,0.640771,0.702476875635879,0.491359142436649,0.472696506672867,3,6,2
"1228","701","Mittelrhein-Westerwald",2005,"Rheinland-Pfalz",1254778,0.650727,0.699494825889354,0.490368933871711,0.495364881087268,3,6,2
"1229","701","Mittelrhein-Westerwald",2006,"Rheinland-Pfalz",1254778,0.626411,0.686401266237133,0.475716035710848,0.477445166042817,3,6,2
"1230","701","Mittelrhein-Westerwald",2007,"Rheinland-Pfalz",1254778,0.597364,0.678520682012239,0.458586865222185,0.447904959137878,3,6,2
"1231","701","Mittelrhein-Westerwald",2008,"Rheinland-Pfalz",1254778,0.56145,0.662379691691699,0.43234178238411,0.422842469324501,3,6,2
"1232","701","Mittelrhein-Westerwald",2009,"Rheinland-Pfalz",1254778,0.547887,0.654499010698093,0.412597951329305,0.42499582705586,3,6,2
"1233","701","Mittelrhein-Westerwald",2010,"Rheinland-Pfalz",1254778,0.528031,0.625726167265549,0.424140261372323,0.404935820597027,3,6,2
"1234","701","Mittelrhein-Westerwald",2011,"Rheinland-Pfalz",1254778,0.50013,0.609927976340918,0.408671384994157,0.38380431284438,3,6,2
"1235","701","Mittelrhein-Westerwald",2012,"Rheinland-Pfalz",1254778,0.489478,0.608999353511588,0.402397143049076,0.371003231131583,4,7,2
"1236","701","Mittelrhein-Westerwald",2013,"Rheinland-Pfalz",1254778,0.464085,0.586906544973953,0.395061098198025,0.352744001097077,4,7,2
"1237","701","Mittelrhein-Westerwald",2014,"Rheinland-Pfalz",1254778,0.439511,0.56412793121405,0.388942971889406,0.335488677571692,4,7,2
"1238","701","Mittelrhein-Westerwald",2015,"Rheinland-Pfalz",1254778,0.433794,0.584176527638958,0.374998735395002,0.318647982588188,4,7,2
"1239","701","Mittelrhein-Westerwald",2016,"Rheinland-Pfalz",1254778,0.416138,0.567227481635879,0.376465367753177,0.300971832153334,4,7,2
"1240","701","Mittelrhein-Westerwald",2017,"Rheinland-Pfalz",1254778,0.39714,0.56979302353509,0.362181257776359,0.277012259788507,4,7,2
"1241","702","Rheinhessen-Nahe",1998,"Rheinland-Pfalz",874772,0.713738,0.735698543686431,0.554419819795993,0.513447738593019,2,4,2
"1242","702","Rheinhessen-Nahe",1999,"Rheinland-Pfalz",874772,0.689103,0.723842546770044,0.53695169406946,0.49650715329867,2,4,2
"1243","702","Rheinhessen-Nahe",2000,"Rheinland-Pfalz",874772,0.659851,0.728412109495939,0.510416638851783,0.463536665135318,2,4,2
"1244","702","Rheinhessen-Nahe",2001,"Rheinland-Pfalz",874772,0.59914,0.697909532836074,0.471440829641562,0.418996639031534,2,4,2
"1245","702","Rheinhessen-Nahe",2002,"Rheinland-Pfalz",874772,0.589061,0.679255632825547,0.469074164699073,0.421088266158509,2,4,2
"1246","702","Rheinhessen-Nahe",2003,"Rheinland-Pfalz",874772,0.582364,0.672139588061231,0.456545073653362,0.428157907536494,2,4,2
"1247","702","Rheinhessen-Nahe",2004,"Rheinland-Pfalz",874772,0.560249,0.626964508919519,0.453777327185354,0.434567805274437,2,3,2
"1248","702","Rheinhessen-Nahe",2005,"Rheinland-Pfalz",874772,0.557811,0.594671957523094,0.457238848985439,0.458820228268209,2,3,2
"1249","702","Rheinhessen-Nahe",2006,"Rheinland-Pfalz",874772,0.550941,0.606253773080052,0.446533103000173,0.44504167843762,2,4,2
"1250","702","Rheinhessen-Nahe",2007,"Rheinland-Pfalz",874772,0.517785,0.582885939324938,0.435008980981405,0.417665593226784,2,4,2
"1251","702","Rheinhessen-Nahe",2008,"Rheinland-Pfalz",874772,0.473151,0.557451152520717,0.407557777021047,0.386727978482858,2,4,2
"1252","702","Rheinhessen-Nahe",2009,"Rheinland-Pfalz",874772,0.454328,0.538537031064453,0.391394128544376,0.386455445001087,2,3,2
"1253","702","Rheinhessen-Nahe",2010,"Rheinland-Pfalz",874772,0.426363,0.493939871015287,0.401277002078968,0.368651610617525,2,3,2
"1254","702","Rheinhessen-Nahe",2011,"Rheinland-Pfalz",874772,0.39857,0.478440027723233,0.384387617291075,0.34884452898352,2,3,2
"1255","702","Rheinhessen-Nahe",2012,"Rheinland-Pfalz",874772,0.385451,0.479439739193933,0.374000773137625,0.333593407298975,2,3,2
"1256","702","Rheinhessen-Nahe",2013,"Rheinland-Pfalz",874772,0.357313,0.437593675687813,0.376730541426608,0.319865973379219,2,3,2
"1257","702","Rheinhessen-Nahe",2014,"Rheinland-Pfalz",874772,0.343723,0.437445368916065,0.365918163055558,0.305303953018012,2,4,2
"1258","702","Rheinhessen-Nahe",2015,"Rheinland-Pfalz",874772,0.334498,0.450297411742399,0.352798182705704,0.288247161717087,2,4,2
"1259","702","Rheinhessen-Nahe",2016,"Rheinland-Pfalz",874772,0.321586,0.436971255768763,0.350943627684063,0.279178994936995,2,4,2
"1260","702","Rheinhessen-Nahe",2017,"Rheinland-Pfalz",874772,0.30734,0.446105540154717,0.334717208779862,0.259516883674541,2,4,2
"1261","703","Rheinpfalz",1998,"Rheinland-Pfalz",892957,0.730166,0.777973058807036,0.561664859433031,0.494779896880093,3,5,2
"1262","703","Rheinpfalz",1999,"Rheinland-Pfalz",892957,0.706907,0.768393793624631,0.544461600473647,0.477882237980363,3,5,2
"1263","703","Rheinpfalz",2000,"Rheinland-Pfalz",892957,0.684524,0.77805526935559,0.525507092658622,0.445138065314265,3,5,2
"1264","703","Rheinpfalz",2001,"Rheinland-Pfalz",892957,0.646553,0.778014423950305,0.488737109821211,0.410639257376264,3,5,2
"1265","703","Rheinpfalz",2002,"Rheinland-Pfalz",892957,0.631764,0.748305561718488,0.486215575545686,0.415095469338218,3,5,2
"1266","703","Rheinpfalz",2003,"Rheinland-Pfalz",892957,0.62785,0.746769877866819,0.476121373592138,0.419373952689384,3,5,2
"1267","703","Rheinpfalz",2004,"Rheinland-Pfalz",892957,0.600019,0.69354296775533,0.472765921560246,0.42368912094796,3,5,2
"1268","703","Rheinpfalz",2005,"Rheinland-Pfalz",892957,0.583559,0.6548065174819,0.470485227712108,0.433794803759723,2,4,2
"1269","703","Rheinpfalz",2006,"Rheinland-Pfalz",892957,0.572085,0.653123946542432,0.461948867284084,0.422464441440361,3,5,2
"1270","703","Rheinpfalz",2007,"Rheinland-Pfalz",892957,0.544031,0.640354483100297,0.449829864362347,0.39466712815427,3,5,2
"1271","703","Rheinpfalz",2008,"Rheinland-Pfalz",892957,0.512641,0.637391209468472,0.421789117125295,0.366720139084616,3,5,2
"1272","703","Rheinpfalz",2009,"Rheinland-Pfalz",892957,0.48443,0.591946578896195,0.408583602994979,0.372389210203219,2,4,2
"1273","703","Rheinpfalz",2010,"Rheinland-Pfalz",892957,0.467029,0.562729966435953,0.413681243994123,0.363827736964143,3,5,2
"1274","703","Rheinpfalz",2011,"Rheinland-Pfalz",892957,0.436778,0.559496922502976,0.390553485526363,0.333376877847424,3,5,2
"1275","703","Rheinpfalz",2012,"Rheinland-Pfalz",892957,0.418311,0.552246329530926,0.378021025062113,0.318478963215453,2,4,2
"1276","703","Rheinpfalz",2013,"Rheinland-Pfalz",892957,0.395145,0.530504377988768,0.376070384740846,0.298664849693468,3,5,2
"1277","703","Rheinpfalz",2014,"Rheinland-Pfalz",892957,0.386266,0.538663455559257,0.367606870685333,0.282293652471388,3,5,2
"1278","703","Rheinpfalz",2015,"Rheinland-Pfalz",892957,0.373777,0.541359627833946,0.356723914041092,0.26702662794343,3,5,2
"1279","703","Rheinpfalz",2016,"Rheinland-Pfalz",892957,0.370348,0.541649904396455,0.355511246050386,0.261508809639265,3,6,2
"1280","703","Rheinpfalz",2017,"Rheinland-Pfalz",892957,0.360453,0.550903936457416,0.3424532993698,0.246730730199819,3,6,2
"1281","704","Trier",1998,"Rheinland-Pfalz",529597,0.76337,0.713045360978562,0.576102588920988,0.607628218224106,3,6,2
"1282","704","Trier",1999,"Rheinland-Pfalz",529597,0.742706,0.706337826184648,0.558958032353118,0.592672585550929,3,6,2
"1283","704","Trier",2000,"Rheinland-Pfalz",529597,0.722272,0.726982434799187,0.548275185419502,0.544334470345979,3,6,2
"1284","704","Trier",2001,"Rheinland-Pfalz",529597,0.677274,0.724082136827563,0.506020706509969,0.504981929488764,3,6,2
